enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,kfold
26250,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,106,0.0,1
1708,city_36,0.893,Male,Has relevent experience,Full time course,High School,,5,,,2,36,1.0,1
6668,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,2,4,1.0,1
24593,city_67,0.855,,Has relevent experience,Part time course,Graduate,STEM,6,1000-4999,Pvt Ltd,never,39,0.0,1
26686,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,77,0.0,1
8949,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,36,1.0,1
9448,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,28,0.0,1
16600,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,,>4,106,0.0,1
19874,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,2,500-999,Pvt Ltd,1,61,0.0,1
2016,city_102,0.804,,No relevent experience,Full time course,Graduate,STEM,3,5000-9999,Pvt Ltd,2,108,0.0,1
18320,city_149,0.6890000000000001,,Has relevent experience,,Graduate,STEM,4,50-99,Pvt Ltd,3,31,1.0,1
6623,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,16,1000-4999,Pvt Ltd,4,15,0.0,1
3042,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,64,0.0,1
17702,city_162,0.767,Male,No relevent experience,Full time course,Masters,STEM,9,100-500,NGO,>4,24,1.0,1
27407,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,45,0.0,1
8224,city_1,0.847,Male,Has relevent experience,no_enrollment,Masters,STEM,3,,,never,39,0.0,1
7010,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,4,0.0,1
6283,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,10,50-99,Pvt Ltd,>4,206,0.0,1
32665,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,53,1.0,1
363,city_91,0.691,Male,Has relevent experience,Full time course,Graduate,STEM,4,,,never,32,1.0,1
29997,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,36,1.0,1
10582,city_36,0.893,,No relevent experience,no_enrollment,High School,,,,,never,44,0.0,1
13857,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Early Stage Startup,2,9,0.0,1
29398,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,,>4,166,0.0,1
28067,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,36,0.0,1
21142,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,55,0.0,1
12764,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,4,130,0.0,1
14590,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,3,56,1.0,1
30812,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,94,0.0,1
31844,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,3,1000-4999,Pvt Ltd,1,29,1.0,1
6729,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,8,,,1,111,1.0,1
1164,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,58,0.0,1
29531,city_114,0.926,Female,No relevent experience,Part time course,Graduate,STEM,1,10000+,Pvt Ltd,1,33,0.0,1
18157,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,500-999,Pvt Ltd,2,15,0.0,1
2175,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,,,>4,22,0.0,1
10057,city_159,0.843,Male,Has relevent experience,Full time course,Masters,STEM,8,,,1,1,0.0,1
17349,city_21,0.624,Female,No relevent experience,Full time course,High School,,3,,,never,55,0.0,1
18583,city_162,0.767,,Has relevent experience,Part time course,Graduate,STEM,8,100-500,NGO,1,24,0.0,1
16176,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,19,,,>4,41,0.0,1
13731,city_162,0.767,Male,Has relevent experience,Part time course,Graduate,STEM,7,10/49,,1,99,0.0,1
22816,city_98,0.949,Male,No relevent experience,no_enrollment,Masters,Arts,>20,<10,Pvt Ltd,>4,136,0.0,1
28944,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,6,,,>4,64,0.0,1
10594,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,7,0.0,1
14882,city_173,0.878,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,500-999,Pvt Ltd,2,50,0.0,1
4936,city_100,0.887,Male,Has relevent experience,no_enrollment,Phd,STEM,6,10/49,Pvt Ltd,4,68,0.0,1
9017,city_103,0.92,Male,No relevent experience,no_enrollment,,,5,,,never,110,0.0,1
20218,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Early Stage Startup,never,11,0.0,1
15010,city_18,0.8240000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,>4,28,1.0,1
6616,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,1,31,1.0,1
18039,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1,7,0.0,1
8601,city_160,0.92,Other,No relevent experience,Full time course,Graduate,STEM,4,,,1,114,1.0,1
22145,city_103,0.92,,No relevent experience,no_enrollment,Graduate,Humanities,10,10/49,,3,11,0.0,1
54,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,8,100-500,NGO,1,34,0.0,1
32728,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,27,0.0,1
29163,city_159,0.843,Male,No relevent experience,Full time course,High School,,6,,,never,310,0.0,1
7666,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,>4,74,0.0,1
3224,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Public Sector,3,158,0.0,1
14971,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,,never,4,0.0,1
15679,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,NGO,1,41,0.0,1
17519,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,2,113,0.0,1
30625,city_74,0.579,Male,Has relevent experience,Full time course,Graduate,No Major,2,50-99,Pvt Ltd,1,4,1.0,1
31740,city_126,0.479,,Has relevent experience,Full time course,Masters,Other,>20,10/49,Funded Startup,2,134,0.0,1
24055,city_149,0.6890000000000001,,Has relevent experience,Full time course,Graduate,STEM,1,,,1,18,1.0,1
15193,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Funded Startup,1,147,1.0,1
26827,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,13,,,2,12,0.0,1
14498,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,,2,2,1.0,1
2991,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,never,48,0.0,1
9145,city_162,0.767,,Has relevent experience,Full time course,Graduate,STEM,13,100-500,Pvt Ltd,1,32,0.0,1
32961,city_14,0.698,Male,No relevent experience,Full time course,Graduate,STEM,4,,Pvt Ltd,never,24,1.0,1
21288,city_74,0.579,,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,62,1.0,1
14150,city_103,0.92,,Has relevent experience,,,,>20,,,,21,0.0,1
25584,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Funded Startup,1,226,0.0,1
32423,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,,2,23,0.0,1
16358,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,123,0.0,1
28658,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,never,83,0.0,1
10376,city_126,0.479,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,500-999,Funded Startup,1,4,0.0,1
31168,city_114,0.926,,Has relevent experience,Part time course,Graduate,STEM,9,50-99,Pvt Ltd,>4,77,0.0,1
24981,city_45,0.89,,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,,62,0.0,1
21512,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10/49,Pvt Ltd,>4,67,0.0,1
23102,city_104,0.924,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,43,0.0,1
16512,city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,>4,76,0.0,1
2369,city_28,0.939,Male,No relevent experience,Full time course,Masters,STEM,10,50-99,Public Sector,2,61,0.0,1
31765,city_67,0.855,Male,No relevent experience,Full time course,Graduate,STEM,9,10000+,Pvt Ltd,3,14,0.0,1
26977,city_24,0.698,Male,No relevent experience,Full time course,Graduate,STEM,9,,,never,5,0.0,1
18230,city_73,0.754,Male,No relevent experience,no_enrollment,Phd,STEM,15,,,1,41,0.0,1
32467,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,Arts,4,10/49,Pvt Ltd,4,45,0.0,1
6497,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,13,0.0,1
31145,city_67,0.855,Male,No relevent experience,no_enrollment,Primary School,,8,,Pvt Ltd,never,22,0.0,1
10386,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,3,53,0.0,1
13934,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,1,46,0.0,1
13256,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,2,15,1.0,1
26833,city_90,0.698,,No relevent experience,no_enrollment,Masters,STEM,1,10/49,Pvt Ltd,1,47,0.0,1
30520,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Public Sector,2,130,0.0,1
25014,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,3,138,0.0,1
2843,city_105,0.794,Male,No relevent experience,no_enrollment,Graduate,STEM,1,10/49,Pvt Ltd,1,55,0.0,1
21170,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,3,14,1.0,1
21119,city_41,0.8270000000000001,Male,No relevent experience,Full time course,High School,,6,,,1,37,0.0,1
15051,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,116,0.0,1
28907,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,3,36,0.0,1
1592,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,NGO,>4,48,0.0,1
10543,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,5,10/49,Funded Startup,1,11,0.0,1
32640,city_21,0.624,,Has relevent experience,Full time course,,,2,,,1,168,1.0,1
30002,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,<1,<10,Funded Startup,1,87,0.0,1
4175,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Public Sector,>4,164,1.0,1
22523,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1,44,0.0,1
7951,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,No Major,10,100-500,,4,292,0.0,1
26081,city_45,0.89,Male,No relevent experience,Full time course,Graduate,STEM,7,,,1,152,1.0,1
22051,city_46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,4,,Pvt Ltd,3,34,1.0,1
26002,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,80,1.0,1
17822,city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,68,1.0,1
24665,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,10,,,1,24,0.0,1
23507,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,1,9,1.0,1
9311,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,99,0.0,1
22908,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,19,10/49,Pvt Ltd,1,16,1.0,1
1697,city_160,0.92,Male,Has relevent experience,Full time course,High School,,8,100-500,Pvt Ltd,1,13,0.0,1
12107,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,never,16,0.0,1
24157,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,32,1.0,1
13425,city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,,1,19,0.0,1
16862,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,6,100-500,Pvt Ltd,1,106,0.0,1
32534,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,1,74,0.0,1
4830,city_90,0.698,,No relevent experience,,,,2,,Pvt Ltd,never,228,1.0,1
17490,city_65,0.802,,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,15,0.0,1
11360,city_45,0.89,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,82,0.0,1
16837,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,,,1,162,1.0,1
5589,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,2,157,0.0,1
16612,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,>4,56,0.0,1
30599,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,18,50-99,Pvt Ltd,4,45,0.0,1
13262,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,No Major,10,,,never,104,0.0,1
7963,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,1,57,1.0,1
27365,city_114,0.926,,No relevent experience,Part time course,Graduate,STEM,13,500-999,Pvt Ltd,>4,36,0.0,1
32888,city_149,0.6890000000000001,,No relevent experience,Part time course,Graduate,STEM,6,,,2,13,1.0,1
33050,city_165,0.903,,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,2,12,0.0,1
33113,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,19,50-99,Funded Startup,1,130,0.0,1
8631,city_45,0.89,Male,Has relevent experience,Part time course,Graduate,STEM,5,,,1,14,0.0,1
17475,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,44,0.0,1
26864,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,,,1,34,0.0,1
7362,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,2,,,1,39,1.0,1
12321,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,,Pvt Ltd,2,12,0.0,1
24524,city_114,0.926,Male,No relevent experience,Part time course,High School,,9,,,never,13,0.0,1
22301,city_114,0.926,,No relevent experience,Full time course,Graduate,Arts,6,,,1,25,0.0,1
13568,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,500-999,Pvt Ltd,2,17,0.0,1
27043,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,33,0.0,1
22683,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,2,65,0.0,1
11987,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Early Stage Startup,4,27,0.0,1
25086,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,4,118,0.0,1
31324,city_128,0.527,,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,63,0.0,1
10448,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,34,0.0,1
14507,city_67,0.855,Male,No relevent experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,1,6,0.0,1
31207,city_16,0.91,,No relevent experience,no_enrollment,High School,,<1,10000+,Pvt Ltd,3,39,0.0,1
14190,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,,,2,50,1.0,1
12009,city_71,0.884,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,11,1.0,1
27922,city_176,0.764,Male,Has relevent experience,,Graduate,STEM,4,50-99,Pvt Ltd,2,36,0.0,1
19492,city_21,0.624,Female,No relevent experience,Full time course,Graduate,STEM,7,,,never,33,1.0,1
30307,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,>4,31,0.0,1
31413,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,60,1.0,1
14693,city_159,0.843,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,70,0.0,1
15735,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Public Sector,>4,50,0.0,1
22061,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,78,0.0,1
5832,city_21,0.624,Male,Has relevent experience,Full time course,Primary School,,2,100-500,Public Sector,2,50,1.0,1
18818,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,3,132,0.0,1
27936,city_16,0.91,,Has relevent experience,no_enrollment,,,5,,,1,102,0.0,1
4923,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,59,1.0,1
18399,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,1,96,0.0,1
21564,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9,50-99,Pvt Ltd,2,46,1.0,1
30698,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,4,,,1,15,1.0,1
18543,city_114,0.926,Male,No relevent experience,Full time course,High School,,10,,Public Sector,1,22,0.0,1
32697,city_83,0.923,,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,11,0.0,1
30450,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,2,56,1.0,1
2893,city_89,0.925,Male,No relevent experience,Full time course,High School,,7,,Pvt Ltd,never,47,0.0,1
18687,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Other,13,1000-4999,NGO,>4,182,0.0,1
10487,city_89,0.925,Male,No relevent experience,no_enrollment,Graduate,STEM,10,500-999,Public Sector,1,32,0.0,1
18729,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,2,45,0.0,1
33275,city_71,0.884,,Has relevent experience,no_enrollment,Masters,STEM,9,,,1,12,0.0,1
17645,city_102,0.804,Male,Has relevent experience,,,,12,50-99,,>4,18,0.0,1
17511,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,22,0.0,1
29249,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,,2,214,0.0,1
12859,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,5,50-99,Funded Startup,1,129,0.0,1
22702,city_65,0.802,Male,No relevent experience,Full time course,Graduate,STEM,6,,,1,40,0.0,1
1144,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,1,15,1.0,1
29141,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,1,98,1.0,1
26163,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,2,,,never,8,0.0,1
1035,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,>4,101,0.0,1
19633,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,5,100-500,,,28,1.0,1
20311,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,42,0.0,1
20857,city_45,0.89,Female,No relevent experience,no_enrollment,Phd,STEM,>20,<10,Public Sector,4,87,0.0,1
24737,city_13,0.8270000000000001,Male,No relevent experience,Full time course,High School,,3,,,never,23,0.0,1
20019,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,,,never,34,1.0,1
24631,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,16,0.0,1
1842,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,102,1.0,1
13178,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Funded Startup,3,29,1.0,1
3810,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,152,0.0,1
18348,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,>4,17,0.0,1
22396,city_11,0.55,Male,Has relevent experience,Part time course,Masters,STEM,7,10000+,Pvt Ltd,1,56,0.0,1
29410,city_180,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,1,82,1.0,1
13489,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,,1,49,0.0,1
